年份,Basketball,Judo,Football,Athletics,Ice Hockey,Swimming,Badminton,Sailing,Weightlifting,Water Polo,Rowing,Fencing,Shooting,Boxing,Taekwondo,Diving,Tennis,Modern Pentathlon,Golf,Softball,Archery,Table Tennis,Baseball,Triathlon,Polo,Cricket,Croquet,Roque,Basque Pelota
1900,0.0,0.0,0.257142857142857,0.226495726495726,0.0,0.305343511450382,0.0,0.0214285714285714,0.0,0.245283018867925,0.120300751879699,0.0315457413249211,0.0,0.0,0.0,0.0,0.127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157894736842105,0.0,0.0
1904,0.0,0.0,0.416666666666667,0.199004975124378,0.0,0.328125,0.0,0.0,0.0,0.19047619047619,0.0869565217391304,0.107142857142857,0.0,0.291666666666667,0.0,0.2,0.0350877192982456,0.0,0.20952380952381,0.0,0.0428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908,0.0,0.0,0.194444444444444,0.170951156812339,0.0,0.373333333333333,0.0,0.03125,0.0,0.178571428571429,0.149425287356322,0.0291666666666667,0.009009009009009,0.0714285714285714,0.0,0.191489361702128,0.107142857142857,0.0,0.0,0.0,0.025974025974026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,0.0,0.0,0.263803680981595,0.1995841995842,0.0,0.497512437810945,0.0,0.100917431192661,0.0,0.2,0.147208121827411,0.0606860158311346,0.017632241813602,0.0,0.0,0.406976744186047,0.0751445086705202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,0.0,0.0,0.11578947368421,0.127208480565371,0.05,0.392344497607655,0.0,0.0792079207920792,0.0377358490566038,0.138613861386139,0.111111111111111,0.0485714285714286,0.0,0.310344827586207,0.0,0.314285714285714,0.0457516339869281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,0.0,0.0,0.0896057347670251,0.11864406779661,0.0853658536585366,0.456273764258555,0.0,0.0434782608695652,0.0467289719626168,0.128712871287129,0.122448979591837,0.0188679245283019,0.0177165354330709,0.497237569060773,0.0,0.2,0.0869565217391304,0.0263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,0.0,0.0,0.10958904109589,0.158266129032258,0.145161290322581,0.47841726618705,0.0,0.0625,0.074468085106383,0.1875,0.165991902834008,0.0395348837209302,0.0,0.333333333333333,0.0,0.27027027027027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1932,0.0,0.0,0.0,0.145593869731801,0.104166666666667,0.497435897435897,0.0,0.105263157894737,0.0344827586206896,0.121951219512195,0.0843373493975904,0.046875,0.0227272727272727,0.317647058823529,0.0,0.361111111111111,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1936,0.135678391959799,0.0,0.0796019900497512,0.0963257199602781,0.121387283236994,0.541208791208791,0.0,0.0465116279069767,0.05,0.0845070422535211,0.109195402298851,0.026978417266187,0.0123456790123457,0.301675977653631,0.0,0.409090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948,0.0487804878048781,0.0,0.036697247706422,0.144624167459562,0.0719424460431655,0.464824120603015,0.0,0.0483870967741935,0.05,0.0512820512820513,0.144654088050314,0.0196850393700787,0.0138888888888889,0.287804878048781,0.0,0.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1952,0.129251700680272,0.0,0.0850340136054422,0.147321428571429,0.136054421768707,0.5175983436853,0.0,0.039647577092511,0.0422535211267606,0.12565445026178,0.108374384236453,0.0589390962671906,0.0311418685121107,0.240963855421687,0.0,0.237113402061856,0.0,0.0202020202020202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,0.0769230769230769,0.0,0.0559440559440559,0.166831194471866,0.0946745562130177,0.508426966292135,0.0,0.0194805194805195,0.0666666666666667,0.114583333333333,0.13953488372093,0.0611510791366906,0.0228310502283105,0.22360248447205,0.0,0.304878048780488,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960,0.130208333333333,0.0,0.221276595744681,0.150914634146341,0.0986842105263158,0.646031746031746,0.0,0.0620689655172414,0.0813953488372093,0.153333333333333,0.167053364269141,0.0898502495840266,0.0308483290488432,0.259786476868327,0.0,0.364583333333333,0.0,0.018018018018018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,0.0952380952380952,0.125,0.121495327102804,0.123595505617977,0.118518518518518,0.661684782608696,0.0,0.0222222222222222,0.0469798657718121,0.0948905109489051,0.0978835978835979,0.0540540540540541,0.0096153846153846,0.245353159851301,0.0,0.490196078431372,0.0,0.0571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968,0.12565445026178,0.0,0.19047619047619,0.148698884758364,0.116,0.735987002437043,0.0,0.0436507936507936,0.08125,0.209876543209877,0.145251396648045,0.0795918367346939,0.0317073170731707,0.260586319218241,0.0,0.412844036697248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,0.126315789473684,0.132530120481928,0.156133828996283,0.163701067615658,0.0913461538461538,0.760886777513856,0.0,0.0371517027863777,0.0425531914893617,0.170454545454545,0.122171945701358,0.102204408817635,0.0317796610169492,0.251412429378531,0.0,0.42741935483871,0.0,0.0775862068965517,0.0,0.0,0.0631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976,0.103286384976526,0.175324675324675,0.183168316831683,0.160370084811102,0.105990783410138,0.821561338289963,0.0,0.0583657587548638,0.0578034682080925,0.122137404580153,0.133779264214047,0.0804123711340206,0.02710027100271,0.263157894736842,0.0,0.514285714285714,0.0,0.0224719101123595,0.0,0.0,0.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,0.111627906976744,0.10880829015544,0.13671875,0.142744479495268,0.121338912133891,0.772667542706964,0.0,0.0897435897435897,0.104651162790698,0.113636363636364,0.163934426229508,0.155763239875389,0.0786516853932584,0.291512915129151,0.0,0.454545454545454,0.0,0.0506329113924051,0.0,0.0,0.149253731343284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,0.131455399061033,0.10377358490566,0.0975609756097561,0.148745519713262,0.129707112970711,0.646103896103896,0.0,0.0666666666666667,0.118279569892473,0.0980392156862745,0.105376344086022,0.115566037735849,0.0742115027829314,0.245762711864407,0.0,0.356435643564356,0.0,0.106796116504854,0.0,0.0,0.18348623853211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
