年份,Basketball,Judo,Football,Athletics,Ice Hockey,Swimming,Badminton,Sailing,Weightlifting,Water Polo,Rowing,Fencing,Shooting,Boxing,Taekwondo,Diving,Tennis,Modern Pentathlon,Golf,Softball,Archery,Table Tennis,Baseball,Triathlon,Polo,Cricket,Croquet,Roque,Basque Pelota
1952,12.6429979518689,,14.6971471351034,23.4343504951688,19.9030845214798,12.3668213181061,,91.9800172265288,31.1540077390824,24.5828425717928,18.7883527783271,53.681243217983,86.5691403580702,9.34709193245779,,20.705703599813,,17.3818728522337,,,,,,,,,,,
1956,12.8370733249052,,14.7338811630847,17.1525783201826,17.2730346576501,14.2948048719861,,87.8621256605989,28.0827374872318,15.6998778998779,15.6899009474591,47.2949606621625,77.9239427417439,9.65894425050248,,20.1542443064182,,20.2229760289462,,,,,,,,,,,
1960,11.7267670157068,,13.8876523582406,16.8419952723168,13.243943882886,9.77533872438866,,91.9879278616125,18.6389937106918,17.8911713286713,16.5576415354874,44.1294009983361,73.1496583931505,10.6496444731739,,18.8342092689919,,14.6615888615889,,,,,,,,,,,
1964,10.6118428458854,23.1823161189358,11.1645658263305,15.135787101324,11.9534761138545,8.02283163265306,,77.3819444444444,18.3561643835617,15.1005796479176,17.5656954794886,32.4087837837837,58.2573177056322,11.2685248713551,,14.7136478353718,,12.1840579710145,,,,,,,,,,,
1968,13.1161871548968,,12.4196787148594,17.2865801531063,10.2294136546185,9.3441676848582,,78.3118279569892,19.6490282541238,16.542489720229,16.3973835344194,28.9161554192229,74.911996658723,11.2860092927207,,14.5993883792049,,11.6390836839645,,,,,,,,,,,
1972,11.9749651907547,17.0962029937934,11.6221240533718,18.5896425271426,10.7608463396507,8.56966921560779,,63.275058411215,17.8181923859343,17.383776683087,16.8577097505669,23.6772742271692,65.9483127795094,13.4725000436369,,15.0138998164175,,16.6395052473763,,,65.5072788353863,,,,,,,,
1976,9.46217556913812,14.9960264900662,12.6841042313186,16.7475029872883,15.3174176480628,7.58532073265442,,51.0397714991508,18.5629788950128,14.0793893129771,13.9861626975457,21.9312370062371,69.9277040634996,11.180042376571,,13.332967032967,,18.1920326864147,,,43.9953917050691,,,,,,,,
1980,12.4453512351367,15.0206086286595,10.9490243818799,15.3326860179886,14.6613339896628,6.76278316569804,,53.1326302729529,17.5736570402514,14.5341198241962,16.5458646110344,21.0312296681848,68.0199907823483,9.67758550932122,,11.7127222982216,,14.0756247971438,,,69.9760289461782,,,,,,,,
1984,10.7387722561786,13.1014198782962,9.97413962635202,16.9452498448518,12.35849653669,7.345417707466,,48.7617842418689,11.885635359116,12.8142414860681,14.6887745643307,19.4124814980552,73.8343016960038,9.1528124455796,,11.9859822716966,,14.7423211708926,,,46.1569826707442,,,,,,,,
1988,11.356941940137,14.3374097117929,11.6593831749966,16.6335481660128,12.243196112064,8.95037706298206,,45.9210047167783,15.7532102237984,14.7457402812241,19.7100638441728,22.582980206411,65.3144886809311,9.76787183525711,,13.6355140186916,13.5597261218659,17.666001994018,,,56.1191330252918,20.824302134647,,,,,,,
1992,15.0297151099892,15.4256549716562,1.68564141523768,17.3752175710893,14.4361183858523,10.7389473424795,12.9284562438545,45.4680684394969,13.2676921001147,12.172708260718,18.9615064329433,18.7134434751034,58.4222107039689,8.9321961620469,,17.4368564993565,12.536546184739,16.7251694665488,,,44.4184194068661,19.6295503567281,15.2618422100151,,,,,,
1996,16.607724083014,13.7720742793643,10.8012134047257,18.4758931060897,,12.2435396905543,15.7317795257307,41.3834290464679,13.0673400673401,12.8939628482972,16.8879590670614,23.7287620874291,58.8717387118514,12.1562823267287,,16.4328015848191,11.9386095901775,21.1602822580645,,17.0167366946779,41.7855663129413,19.4328928617696,17.3130503144654,,,,,,
2000,15.089682247577,14.3974785767629,10.2202767394583,20.3357858579276,,13.5328229911466,14.6785714285714,37.2383531221697,17.8325037332006,16.5463579898362,18.1950343773873,23.867849026776,52.927588344007,11.0659555896191,18.5843525529023,15.7350104598801,12.5016161682121,20.1063829787234,,20.6049719887955,47.4093298602889,29.0114330770748,25.4550610820244,16.830202020202,,,,,
2004,15.5306888233718,14.9802477697998,11.7094117647059,22.0991242373293,,14.9781306162199,14.0406030150754,36.1037281795511,20.4475644513538,16.8989655704802,18.0587262200165,16.4870488241063,60.3590149482312,12.217089093702,14.2753737214792,15.7616954474097,18.0065768671346,22.8271329365079,,18.2958858467333,45.0328847357597,32.8276061776062,18.5995039955911,19.1412079983509,,,,,
2008,14.921200750469,17.957122670076,12.308949756711,21.2577835738518,,15.0467975816191,15.7472083630316,35.8500689223058,16.5922266139657,21.4616268382353,18.9447671662358,23.9968969533724,64.7934840169458,11.6117585143974,17.8426031746032,19.1758848885921,20.4547010675049,23.7932316118936,,16.4705882352941,43.5002403717751,36.2596626506024,21.6532378065583,21.4262718932444,,,,,
2012,16.0719524378061,13.9914871627502,14.3234415638125,20.7595250516388,,14.0208366999365,16.038765102301,33.6117044296464,16.218728261557,23.4822470817121,20.7651730418943,20.2507583417594,67.2404676718631,12.4998872265243,15.2961983267717,16.2166973603438,18.318304502515,15.4598982785602,,,38.0778894472362,47.2750090155067,,17.324437030859,,,,,
2016,18.4865022877479,13.723292608592,12.5590712007741,22.1753538258744,,14.5763499081827,15.1868258859784,28.7783016247743,16.6809634089856,19.6742376255542,19.1062129491638,23.0195945379911,65.0937522359905,14.497180663108,17.183746031746,19.5937599187456,19.2192859771807,14.7509780907668,49.7640756302521,,28.9396733668341,41.4763072484674,,14.6008340283569,,,,,
