年份,Basketball,Judo,Football,Athletics,Ice Hockey,Swimming,Badminton,Sailing,Weightlifting,Water Polo,Rowing,Fencing,Shooting,Boxing,Taekwondo,Diving,Tennis,Modern Pentathlon,Golf,Softball,Archery,Table Tennis,Baseball,Triathlon,Polo,Cricket,Croquet,Roque,Basque Pelota
1972,0.3333333333333333,0.2173913043478261,0.2428571428571429,0.3333333333333333,0.3090909090909091,0.30625,0.0,0.35,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3380281690140845,0.3333333333333333,0.25,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1976,0.3333333333333333,0.25,0.3469387755102041,0.3333333333333333,0.3454545454545455,0.3233082706766917,0.0,0.3333333333333333,0.3333333333333333,0.34375,0.3312883435582822,0.3333333333333333,0.3333333333333333,0.25,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,0.3333333333333333,0.25,0.34,0.3333333333333333,0.3389830508474576,0.3435114503816794,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3380281690140845,0.3333333333333333,0.25,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,0.323943661971831,0.25,0.3265306122448979,0.3254437869822485,0.3333333333333333,0.2960526315789473,0.0,0.3333333333333333,0.3333333333333333,0.3421052631578947,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,0.3333333333333333,0.25,0.3076923076923077,0.3371428571428571,0.3384615384615385,0.3173652694610778,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3433734939759036,0.3333333333333333,0.3333333333333333,0.25,0.0,0.3333333333333333,0.25,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,0.323943661971831,0.25,0.3018867924528302,0.3258426966292135,0.3333333333333333,0.3254437869822485,0.25,0.3333333333333333,0.3448275862068966,0.3243243243243243,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.0,0.3333333333333333,0.25,0.3333333333333333,0.0,0.0,0.3333333333333333,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
1996,0.3380281690140845,0.25,0.3402061855670103,0.3333333333333333,0.0,0.3259668508287293,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3243243243243243,0.3333333333333333,0.3442622950819672,0.3333333333333333,0.25,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2000,0.3380281690140845,0.25,0.303030303030303,0.3421052631578947,0.0,0.3405405405405406,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3246753246753247,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
2004,0.3333333333333333,0.25,0.3366336633663367,0.3333333333333333,0.0,0.3405405405405406,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3289473684210527,0.3333333333333333,0.3278688524590164,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3409090909090909,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
2008,0.3333333333333333,0.25,0.3333333333333333,0.3422459893048128,0.0,0.33,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3376623376623377,0.3333333333333333,0.3387096774193548,0.3333333333333333,0.25,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
2012,0.3333333333333333,0.25,0.3428571428571429,0.3368421052631579,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3289473684210527,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
2016,0.3333333333333333,0.25,0.330188679245283,0.3333333333333333,0.0,0.3298429319371728,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3384615384615385,0.3333333333333333,0.2352941176470588,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
